,index,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gw1,gw2,ri,rz,rw1,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,kw1,kw2,w1w2,class_bin,RA,DEC
48,49,1.5337999999999994,3.0234000000000023,3.5630000000000024,3.6069999999999993,5.151674,6.854692,7.814197,8.092970000000001,1.489600000000003,2.029200000000003,2.0732,5.320892000000001,6.280397000000001,6.559170000000002,0.5396000000000001,0.583599999999997,4.790796999999998,5.069569999999999,0.0439999999999969,1.5886739999999977,3.2916919999999976,4.251196999999998,4.529969999999999,1.5446740000000003,3.2476920000000007,4.207197000000001,4.485970000000002,2.662523,2.941296000000001,0.959505,1.238278000000001,0.278773000000001,0,22:42:39.82,-00:38:47.7
49,50,-0.9741999999999996,0.0814000000000021,2.1110000000000007,2.5360000000000014,2.1460760000000008,3.1663950000000014,2.779104,2.731472,1.055600000000002,3.0852000000000004,3.510200000000001,4.140595000000001,3.753304,3.705672,2.0295999999999985,2.4545999999999992,2.697703999999998,2.650071999999998,0.4250000000000007,0.0350760000000001,1.0553950000000007,0.6681039999999996,0.6204719999999995,-0.3899240000000006,0.630395,0.2431039999999988,0.1954719999999987,0.6330279999999995,0.5853959999999994,-0.3872910000000011,-0.4349230000000013,-0.0476320000000001,0,22:44:24.48,+00:38:14.0
50,51,0.6872999999999969,2.381599999999999,3.5699999999999967,4.290999999999997,4.278417999999999,5.513382,6.299375999999999,6.224490999999997,1.694300000000002,2.8827,3.6037,4.826082000000003,5.612076000000002,5.537191,1.188399999999998,1.909399999999998,3.917776,3.842890999999998,0.7210000000000001,0.7084180000000018,1.9433820000000035,2.729376000000002,2.654491,-0.0125819999999983,1.2223820000000032,2.008376000000002,1.933491,2.0209580000000003,1.9460729999999984,0.7859939999999987,0.7111089999999969,-0.0748850000000018,0,22:44:42.43,+00:13:55.8
51,52,0.4238999999999997,2.1342,2.7669999999999995,3.148,3.75771,4.766114000000002,4.474091000000001,4.555764,1.7103000000000002,2.3431,2.7241,4.342214000000002,4.050191000000002,4.131864,0.6327999999999996,1.0137999999999998,2.339891000000001,2.421564,0.3810000000000002,0.99071,1.9991140000000025,1.707091000000002,1.7887640000000005,0.6097099999999998,1.618114000000002,1.3260910000000017,1.4077640000000002,0.7163810000000019,0.7980540000000005,-0.2920230000000003,-0.2103500000000018,0.0816729999999985,0,22:46:26.06,+00:48:08.5
52,53,0.3341000000000029,2.028500000000001,3.8270000000000017,3.6970000000000014,5.031894000000001,5.996475,7.475042000000002,7.5497070000000015,1.694399999999998,3.492899999999999,3.3629,5.662374999999997,7.140941999999999,7.2156069999999985,1.7985000000000009,1.6685000000000016,5.446542000000001,5.521207,-0.129999999999999,1.2048939999999997,2.1694749999999985,3.648042,3.722707,1.3348939999999985,2.299474999999997,3.7780419999999992,3.852706999999999,2.4431480000000008,2.5178130000000003,1.4785670000000015,1.5532320000000013,0.0746649999999995,1,22:48:06.28,+00:33:11.1
53,54,0.4037000000000006,2.0280000000000022,2.835000000000001,3.4570000000000007,3.720419,4.676386000000001,4.31353,4.264574,1.6243000000000016,2.4313,3.0533,4.272686,3.90983,3.860873999999999,0.8069999999999986,1.4289999999999985,2.285529999999998,2.2365739999999974,0.6219999999999999,0.8854189999999988,1.841386,1.4785299999999992,1.4295739999999988,0.2634189999999989,1.219386,0.8565299999999993,0.8075739999999989,0.5931110000000004,0.5441549999999999,-0.3628560000000007,-0.4118120000000012,-0.0489560000000004,0,22:50:18.05,-00:12:12.5
54,55,1.5147999999999977,2.7989999999999995,3.9399999999999977,4.325999999999997,4.440939999999998,5.464606999999997,5.031241999999999,5.306111999999999,1.284200000000002,2.4252,2.8111999999999995,3.949807,3.5164420000000014,3.791312000000001,1.1409999999999982,1.5269999999999977,2.2322419999999994,2.507112,0.3859999999999992,0.5009399999999999,1.5246069999999996,1.0912420000000012,1.366112000000001,0.1149400000000007,1.1386070000000004,0.7052420000000019,0.980112000000002,0.5903020000000012,0.8651720000000012,-0.4333649999999984,-0.1584949999999985,0.2748699999999999,0,22:50:48.71,-00:28:18.2
55,56,1.2960999999999991,2.196200000000001,3.030999999999999,3.664999999999999,4.321227,5.189855999999999,6.368382,6.702186999999999,0.9001000000000019,1.7348999999999997,2.3689,3.893756,5.072282000000001,5.406086999999999,0.8347999999999978,1.468799999999998,4.172181999999999,4.5059869999999975,0.6340000000000003,1.2902270000000016,2.158856,3.3373820000000016,3.671187,0.6562270000000012,1.5248559999999998,2.7033820000000013,3.0371869999999994,2.047155,2.380959999999998,1.1785260000000015,1.5123309999999996,0.3338049999999981,1,22:53:00.94,+00:06:13.2
56,57,0.6553000000000004,2.3492999999999995,3.134999999999998,3.785999999999998,3.928608000000001,4.971363,4.776492999999999,4.970082999999999,1.693999999999999,2.4796999999999976,3.1306999999999974,4.316063,4.121192999999998,4.314782999999999,0.7856999999999985,1.4366999999999983,2.427192999999999,2.6207829999999994,0.6509999999999998,0.7936080000000025,1.8363630000000024,1.6414930000000003,1.835083000000001,0.1426080000000027,1.1853630000000024,0.9904930000000008,1.184083000000001,0.847884999999998,1.0414749999999984,-0.1948700000000016,-0.0012800000000012,0.1935900000000003,0,22:55:30.02,-00:39:06.6
57,58,1.1949000000000003,1.3275000000000006,2.2399999999999984,2.9369999999999976,4.499323,5.89358,6.857595,7.520865999999998,0.1326,1.045099999999998,1.742099999999997,4.69868,5.662694999999999,6.3259659999999975,0.912499999999998,1.609499999999997,5.530094999999999,6.1933659999999975,0.6969999999999992,2.259323000000002,3.6535800000000016,4.6175950000000014,5.280866,1.5623230000000028,2.9565800000000024,3.9205950000000014,4.583866,2.3582719999999995,3.0215429999999976,0.9640149999999998,1.627285999999998,0.6632709999999982,1,23:00:57.18,+00:03:07.5
58,59,0.8085999999999984,2.027200000000001,3.029,3.5799999999999983,3.875208999999998,4.973797999999999,4.76811,4.68365,1.218600000000002,2.220400000000001,2.7714,4.165198,3.9595100000000016,3.8750500000000017,1.0017999999999994,1.5527999999999975,2.7409099999999995,2.6564499999999995,0.5509999999999984,0.8462089999999982,1.9447979999999987,1.7391100000000002,1.6546500000000002,0.2952089999999998,1.3937980000000003,1.1881100000000018,1.1036500000000018,0.8929010000000019,0.808441000000002,-0.2056879999999985,-0.2901479999999985,-0.0844599999999999,0,23:01:59.80,+00:14:27.6
59,60,0.6247000000000007,2.2253000000000007,3.1759999999999984,3.632999999999999,4.308882999999998,5.357430999999998,6.227408999999998,6.278870999999999,1.6006,2.5512999999999977,3.0082999999999984,4.732730999999998,5.602708999999997,5.654170999999998,0.9506999999999975,1.4076999999999984,4.002108999999997,4.053570999999998,0.4570000000000007,1.1328829999999996,2.181431,3.051409,3.1028710000000004,0.6758829999999989,1.7244309999999992,2.594408999999999,2.645871,1.918526,1.9699880000000007,0.8699779999999997,0.9214400000000004,0.0514620000000007,0,23:02:14.08,+00:12:02.5
60,61,0.0351999999999996,1.9832,2.9570000000000007,3.619,3.63524,5.207258,5.177040999999999,5.135211000000002,1.9480000000000004,2.921800000000001,3.5838,5.172058,5.141840999999999,5.100011000000002,0.9738000000000008,1.6357999999999997,3.193840999999999,3.1520110000000017,0.661999999999999,0.6782399999999988,2.2502579999999988,2.2200409999999984,2.178211000000001,0.0162399999999998,1.5882579999999995,1.5580409999999991,1.516211000000002,1.5418009999999995,1.4999710000000022,-0.0302170000000003,-0.0720469999999977,-0.0418299999999973,0,23:07:10.93,+00:49:22.5
61,62,0.7396000000000029,2.349800000000002,3.0020000000000024,3.6090000000000018,3.971471000000001,5.053659000000003,5.0964670000000005,5.124357,1.610199999999999,2.2623999999999995,2.869399999999999,4.314059,4.356866999999998,4.384756999999997,0.6522000000000006,1.2592,2.746666999999998,2.774556999999998,0.6069999999999993,0.9694709999999986,2.051659000000001,2.094466999999998,2.1223569999999974,0.3624709999999993,1.4446590000000017,1.4874669999999988,1.515356999999998,1.1249959999999994,1.1528859999999987,0.0428079999999972,0.0706979999999966,0.0278899999999993,0,23:08:31.85,-00:18:43.0
62,63,0.3397000000000005,0.4256999999999991,1.6980000000000004,2.296,3.4096389999999985,5.046468000000001,6.375655999999999,6.874158000000001,0.0859999999999985,1.3582999999999998,1.9562999999999988,4.706768,6.035955999999999,6.534458000000001,1.272300000000001,1.8703000000000003,5.949956,6.448458000000002,0.597999999999999,1.711638999999998,3.3484680000000004,4.677655999999999,5.176158000000001,1.1136389999999992,2.750468000000001,4.079656,4.578158000000002,2.966017000000001,3.464519000000003,1.3291879999999985,1.8276900000000005,0.498502000000002,0,23:14:16.62,+00:06:13.8
63,64,0.4619,1.522599999999997,3.0529999999999973,3.538999999999998,3.689079999999997,4.489614999999997,4.217203999999999,4.270538999999999,1.060699999999997,2.5910999999999973,3.077099999999998,4.027714999999997,3.755303999999999,3.808639,1.5304000000000002,2.016400000000001,2.6946040000000018,2.7479390000000024,0.4860000000000006,0.6360799999999998,1.4366149999999998,1.1642040000000016,1.217539000000002,0.1500799999999991,0.9506149999999992,0.6782040000000009,0.7315390000000015,0.5281240000000018,0.5814590000000024,-0.2724109999999982,-0.2190759999999976,0.0533350000000005,0,23:14:39.55,+00:38:14.1
64,65,-1.0822000000000005,-0.3900000000000005,1.3939999999999984,1.8909999999999985,1.8932429999999985,2.7880259999999986,3.7485360000000014,3.673354,0.6921999999999997,2.476199999999998,2.9731999999999985,3.870225999999999,4.830736000000002,4.755554,1.783999999999999,2.280999999999999,4.138536000000002,4.063354,0.4969999999999999,0.4992429999999999,1.3940260000000002,2.354536000000003,2.279354000000001,0.0022429999999999,0.8970260000000003,1.8575360000000032,1.7823540000000015,1.8552930000000032,1.7801110000000016,0.9605100000000028,0.8853280000000012,-0.0751820000000016,0,23:15:42.01,+00:13:04.0
65,66,0.838000000000001,2.764099999999999,4.221,4.699000000000002,4.433736,5.495560000000001,5.419924999999999,5.324351,1.926099999999998,3.382999999999999,3.8610000000000007,4.65756,4.581924999999998,4.486350999999999,1.456900000000001,1.9349000000000025,2.655825,2.560251000000001,0.4780000000000015,0.2127359999999996,1.274560000000001,1.1989249999999991,1.103351,-0.2652640000000019,0.7965599999999995,0.7209249999999976,0.6253509999999984,0.9861889999999996,0.8906150000000004,-0.0756350000000019,-0.171209000000001,-0.0955739999999991,0,23:17:37.44,+00:36:09.2
66,67,-0.968899999999998,-0.067499999999999,0.9660000000000012,1.831000000000003,3.3498940000000026,4.093049000000001,5.116004,5.829186000000004,0.9013999999999988,1.934899999999999,2.799900000000001,5.061948999999999,6.084903999999998,6.798086000000001,1.0335,1.898500000000002,5.183503999999999,5.8966860000000025,0.865000000000002,2.383894000000001,3.1270489999999995,4.150003999999999,4.8631860000000025,1.5188939999999995,2.262048999999997,3.285003999999997,3.998186000000001,1.7661099999999976,2.479292000000001,1.0229549999999996,1.736137000000003,0.7131820000000033,1,23:25:33.45,+00:56:58.8
67,68,0.7955000000000005,1.636900000000001,2.7680000000000007,3.27,3.586275999999998,4.422847999999998,5.214385,5.138204999999999,0.8414000000000001,1.9725,2.474499999999999,3.627347999999998,4.418885,4.342704999999999,1.1311,1.6330999999999989,3.577485,3.5013049999999986,0.5019999999999989,0.8182759999999973,1.6548479999999977,2.446385,2.3702049999999986,0.3162759999999984,1.1528479999999988,1.9443850000000005,1.868205,1.628109000000002,1.5519290000000012,0.7915370000000017,0.7153570000000009,-0.0761800000000008,0,23:26:07.59,+00:17:49.1
68,69,0.7590000000000003,2.4944999999999986,3.4629999999999974,4.052,3.995512999999999,5.222448,5.134831999999999,5.24335,1.7354999999999985,2.703999999999997,3.293,4.463448,4.375831999999999,4.484349999999999,0.9684999999999988,1.557500000000001,2.640332000000001,2.748850000000001,0.5890000000000022,0.5325130000000016,1.7594480000000026,1.671832000000002,1.780350000000002,-0.0564870000000006,1.1704480000000004,1.0828319999999998,1.19135,1.1393190000000004,1.2478370000000003,-0.0876160000000005,0.0209019999999995,0.1085180000000001,0,23:39:23.31,+00:38:19.9
69,70,0.7431000000000019,2.4742999999999995,3.208000000000002,4.023,4.198737000000001,5.343962000000001,5.664753000000001,5.857907000000001,1.7311999999999976,2.4649,3.279899999999998,4.600861999999999,4.921652999999999,5.114806999999999,0.7337000000000025,1.5487000000000002,3.190453000000001,3.3836070000000014,0.8149999999999977,0.9907369999999992,2.135962,2.456752999999999,2.649906999999999,0.1757370000000016,1.3209620000000015,1.6417530000000014,1.8349070000000007,1.4660159999999998,1.6591699999999996,0.3207909999999998,0.5139449999999997,0.1931539999999998,0,23:43:12.41,+00:02:16.8
70,71,1.874299999999998,2.334,4.532999999999998,5.282999999999998,4.834869999999999,5.841968999999999,5.659696999999998,5.562135999999999,0.4597000000000015,2.6587,3.4087,3.967669000000001,3.785397,3.687836000000001,2.198999999999998,2.948999999999998,3.325696999999998,3.2281359999999992,0.75,0.3018700000000009,1.3089690000000012,1.126697,1.0291360000000012,-0.448129999999999,0.5589690000000012,0.376697,0.2791360000000011,0.8248269999999991,0.7272660000000002,-0.1822720000000011,-0.279833,-0.0975609999999989,0,23:46:42.13,+00:12:07.3
71,72,0.4775999999999989,1.5056000000000012,2.8590000000000018,3.346,3.492093000000001,4.360624999999999,5.174163,5.091014000000001,1.0280000000000022,2.381400000000003,2.868400000000001,3.883025,4.696563000000001,4.613414000000002,1.3534000000000006,1.840399999999999,3.668562999999999,3.585414,0.4869999999999983,0.6330929999999988,1.501624999999997,2.3151629999999983,2.2320139999999995,0.1460930000000004,1.0146249999999988,1.828163,1.7450140000000012,1.6820699999999995,1.5989210000000007,0.8135380000000012,0.7303890000000024,-0.0831489999999988,1,23:46:51.15,+00:50:37.0
72,73,1.0260999999999996,1.6789999999999985,2.346,3.4239999999999995,3.737176999999999,5.5367599999999975,7.17454,7.8085239999999985,0.6528999999999989,1.3199000000000003,2.3979,4.510659999999998,6.148440000000001,6.782423999999999,0.6670000000000016,1.745000000000001,5.495540000000002,6.129524,1.0779999999999994,1.391176999999999,3.1907599999999974,4.82854,5.462523999999998,0.3131769999999996,2.112759999999998,3.750540000000001,4.384523999999999,3.4373630000000013,4.071346999999999,1.637780000000003,2.271764000000001,0.6339839999999981,1,23:54:46.84,-00:44:17.6
73,74,0.5478999999999985,0.4003000000000014,0.5749999999999993,1.6039999999999992,2.824266000000001,4.990843000000002,5.363294,5.919350000000001,-0.147599999999997,0.0271000000000007,1.0561000000000007,4.442943000000003,4.815394000000001,5.371450000000003,0.1746999999999978,1.2036999999999978,4.962993999999998,5.51905,1.029,2.249266000000002,4.415843000000002,4.7882940000000005,5.344350000000002,1.2202660000000023,3.3868430000000025,3.7592940000000006,4.315350000000002,2.5390279999999983,3.095084,0.3724509999999981,0.9285069999999996,0.5560560000000017,1,23:55:45.45,-00:11:21.8
74,75,-0.4730000000000025,0.4664999999999999,1.975999999999999,3.148,3.530611999999998,4.596895999999997,5.641096999999999,6.125589999999999,0.9395000000000024,2.4490000000000016,3.621000000000002,5.069896,6.114097000000001,6.5985900000000015,1.5094999999999992,2.6815,5.174596999999999,5.659089999999999,1.1720000000000006,1.5546119999999988,2.6208959999999983,3.665097,4.14959,0.3826119999999982,1.4488959999999975,2.493096999999999,2.97759,2.1104850000000006,2.594978000000001,1.044201000000001,1.5286940000000016,0.4844930000000005,1,23:56:46.43,-00:56:22.2
75,76,0.5285000000000011,2.553000000000001,3.523,4.116,4.632132000000002,6.153420000000001,7.215540000000001,7.6068,2.0245,2.9944999999999986,3.5874999999999986,5.62492,6.68704,7.078299999999999,0.9699999999999988,1.5629999999999988,4.66254,5.053799999999999,0.593,1.1091320000000024,2.630420000000001,3.692540000000001,4.0838,0.5161320000000025,2.037420000000001,3.099540000000001,3.4908,2.5834079999999986,2.9746679999999976,1.0621200000000002,1.4533799999999992,0.391259999999999,0,23:57:38.45,+00:45:41.5
76,77,1.362000442504879,2.7640008697509764,3.2620000000000005,3.748000000000001,4.765000000000001,6.438000000000001,7.579000000000001,8.828,1.4020004272460973,1.8999995574951207,2.385999557495122,5.0759995574951216,6.216999557495122,7.46599955749512,0.4979991302490241,0.9839991302490247,4.814999130249024,6.063999130249023,0.4860000000000006,1.503,3.176,4.317,5.565999999999999,1.0169999999999997,2.6899999999999995,3.831,5.079999999999998,2.814,4.062999999999999,1.141,2.389999999999999,1.2489999999999988,0,135.89389,7.188278
77,78,0.816749999999999,1.250869999999999,2.094999999999999,3.023,5.356999999999999,7.171999999999999,9.098999999999998,10.514,0.43412,1.27825,2.2062500000000007,6.35525,8.28225,9.69725,0.8441299999999998,1.7721300000000006,7.848129999999999,9.26313,0.9280000000000008,3.2620000000000005,5.077,7.004,8.419,2.334,4.148999999999999,6.075999999999999,7.491,3.741999999999999,5.157,1.927,3.3420000000000005,1.415000000000001,1,136.21048,-1.756819
78,79,1.661179999999998,3.28087,4.091000000000001,4.817,5.972999999999999,8.341,10.189,11.405,1.619690000000002,2.429820000000003,3.155820000000002,6.679820000000001,8.527820000000002,9.74382,0.8101300000000009,1.53613,6.90813,8.12413,0.7259999999999991,1.881999999999998,4.249999999999998,6.097999999999999,7.313999999999998,1.1559999999999988,3.523999999999999,5.372,6.587999999999999,4.216000000000001,5.432,1.8480000000000008,3.064,1.2159999999999993,0,138.868927,4.489078
79,80,-0.0555099999999981,0.3593800000000016,0.6780000000000008,1.3850000000000016,3.2360000000000007,5.688000000000002,7.177000000000001,8.806000000000001,0.4148899999999997,0.733509999999999,1.4405099999999995,5.743510000000001,7.232509999999999,8.861509999999999,0.3186199999999992,1.02562,6.81762,8.44662,0.7070000000000007,2.558,5.010000000000002,6.4990000000000006,8.128,1.850999999999999,4.303000000000001,5.792,7.420999999999999,3.9410000000000007,5.57,1.488999999999999,3.1179999999999986,1.6289999999999996,1,139.028152,7.183164
80,81,0.3985400000000005,2.057290000000002,3.943999999999999,5.001999999999999,6.743000000000002,8.561,10.134,11.61,1.6587500000000013,3.5454599999999985,4.603459999999998,8.16246,9.73546,11.21146,1.8867099999999968,2.944709999999997,8.076709999999999,9.55271,1.0579999999999998,2.799000000000003,4.617000000000001,6.190000000000001,7.666000000000002,1.7410000000000032,3.559000000000001,5.1320000000000014,6.608000000000002,3.3909999999999982,4.866999999999999,1.5730000000000004,3.0490000000000013,1.4760000000000009,1,139.078156,0.859519
81,82,6.109999099731446,7.319000640869142,8.085,8.406000000000002,9.427,11.24,11.872000000000002,12.615,1.209001541137695,1.9750009002685545,2.296000900268556,5.130000900268554,5.762000900268555,6.505000900268554,0.7659993591308591,1.0869993591308609,4.55299935913086,5.2959993591308585,0.3210000000000015,1.3419999999999987,3.155,3.787000000000001,4.529999999999999,1.0209999999999972,2.833999999999998,3.466,4.208999999999998,2.445000000000002,3.1880000000000006,0.6320000000000014,1.375,0.7429999999999986,0,140.1465,6.364375
82,83,0.3212100000000006,0.638659999999998,1.0539999999999985,1.6509999999999998,3.4879999999999995,5.925999999999998,7.568999999999999,8.883,0.3174499999999973,0.7327899999999978,1.3297899999999991,5.604789999999998,7.247789999999998,8.561789999999998,0.4153400000000005,1.0123400000000018,6.930340000000001,8.244340000000001,0.5970000000000013,2.434000000000001,4.872,6.515000000000001,7.829000000000001,1.837,4.274999999999999,5.917999999999999,7.231999999999999,4.081,5.395,1.643000000000001,2.9570000000000007,1.314,1,140.366333,2.607455
83,84,0.6840299999999999,2.41761,3.530000000000001,4.5760000000000005,5.976000000000003,7.861000000000001,8.969000000000001,10.089,1.73358,2.845970000000001,3.8919700000000006,7.176970000000001,8.284970000000001,9.40497,1.112390000000001,2.1583900000000007,6.551390000000001,7.671390000000001,1.0459999999999994,2.446000000000001,4.331,5.439,6.558999999999999,1.400000000000002,3.285,4.393000000000001,5.513,2.9929999999999986,4.112999999999998,1.1080000000000003,2.228,1.1199999999999992,1,140.979324,2.598125
84,85,0.210799999999999,2.667389999999997,4.571999999999999,5.032999999999998,7.024999999999999,8.907999999999998,10.036,10.652,2.4565899999999985,4.3612,4.822199999999999,8.697199999999999,9.8252,10.4412,1.9046100000000017,2.36561,7.368610000000002,7.984610000000002,0.4609999999999985,2.4529999999999994,4.335999999999999,5.464,6.08,1.9920000000000009,3.875,5.003000000000002,5.6190000000000015,3.011000000000001,3.6270000000000007,1.128000000000002,1.7440000000000015,0.6159999999999997,0,141.260605,5.478447
85,86,-0.0127500000000004,0.0715099999999999,0.997,1.6769999999999996,3.369,5.4190000000000005,6.622000000000002,7.716000000000001,0.0842600000000004,1.0097500000000004,1.68975,5.431750000000001,6.634750000000002,7.728750000000002,0.92549,1.6054899999999996,6.550490000000002,7.644490000000001,0.6799999999999997,2.372,4.422000000000001,5.625000000000002,6.719000000000001,1.6920000000000002,3.742000000000001,4.945000000000002,6.0390000000000015,3.253000000000002,4.347000000000001,1.2030000000000012,2.2970000000000006,1.0939999999999994,1,141.265381,3.909531
86,87,-0.5833900000000014,1.4630399999999997,2.712,3.6069999999999993,3.972000000000001,6.469999999999999,7.987,8.722,2.046430000000001,3.295390000000001,4.190390000000001,7.05339,8.570390000000002,9.30539,1.2489600000000003,2.14396,6.523960000000001,7.25896,0.8949999999999996,1.2600000000000016,3.757999999999999,5.275,6.01,0.365000000000002,2.8629999999999995,4.380000000000001,5.115,4.014999999999999,4.749999999999998,1.5170000000000012,2.2520000000000007,0.7349999999999994,0,142.264297,8.078195
87,88,0.3905199999999986,2.01924,3.181000000000001,3.836,5.346,7.372,8.452,8.964,1.6287200000000013,2.7904800000000023,3.44548,6.981480000000001,8.061480000000001,8.573480000000002,1.161760000000001,1.8167599999999984,6.43276,6.9447600000000005,0.6549999999999976,2.164999999999999,4.190999999999999,5.270999999999999,5.783,1.5100000000000016,3.5360000000000014,4.616000000000001,5.128000000000002,3.106,3.618,1.08,1.5920000000000003,0.5120000000000005,0,146.617599,0.287219
88,89,2.26398,3.465880000000002,4.112000000000002,4.359000000000002,6.568000000000001,9.177000000000003,9.747000000000002,10.996000000000002,1.201900000000002,1.8480200000000016,2.0950200000000017,6.913020000000003,7.483020000000002,8.732020000000002,0.6461199999999998,0.8931199999999997,6.28112,7.53012,0.2469999999999999,2.4559999999999995,5.065000000000001,5.635,6.884,2.209,4.818000000000001,5.388,6.6370000000000005,3.1790000000000003,4.428000000000001,0.5699999999999985,1.818999999999999,1.2490000000000006,1,146.931091,3.034814
89,90,1.2280001831054683,2.689000625610351,3.309000000000001,3.8640000000000008,5.16,7.437999999999999,8.748,9.676,1.4610004425048828,2.0809998168945327,2.6359998168945324,6.2099998168945305,7.519999816894531,8.447999816894532,0.6199993743896499,1.1749993743896496,6.058999374389648,6.986999374389649,0.5549999999999997,1.850999999999999,4.128999999999998,5.438999999999998,6.366999999999999,1.2959999999999994,3.573999999999998,4.883999999999999,5.811999999999999,3.587999999999999,4.516,1.3100000000000005,2.2380000000000013,0.9280000000000008,0,146.997818,-1.845892
90,91,2.259800000000002,3.0843799999999995,4.009,5.075000000000003,6.27,8.181000000000001,9.93,11.07,0.8245799999999974,1.7491999999999983,2.815200000000001,5.921199999999999,7.670199999999999,8.810199999999998,0.9246200000000008,1.990620000000004,6.845620000000002,7.985620000000001,1.0660000000000025,2.2609999999999992,4.172000000000001,5.921000000000001,7.061,1.1949999999999967,3.105999999999998,4.854999999999999,5.994999999999997,3.660000000000002,4.800000000000001,1.7490000000000006,2.889,1.1399999999999988,0,147.208603,10.480772
91,92,-0.9589600000000011,1.0520199999999988,1.8219999999999992,2.530000000000001,4.256,6.277999999999999,8.126000000000001,9.156,2.01098,2.7809600000000003,3.4889600000000023,7.23696,9.084960000000002,10.114960000000002,0.7699800000000003,1.4779800000000023,7.073980000000002,8.103980000000002,0.708000000000002,2.434000000000001,4.456,6.304000000000002,7.334000000000001,1.725999999999999,3.7479999999999976,5.596,6.626,3.870000000000001,4.9,1.8480000000000023,2.878000000000002,1.0299999999999994,0,148.154678,5.033336
92,93,1.4433599999999984,1.96302,3.451999999999998,4.221,6.396999999999999,8.062999999999999,9.484,10.688,0.5196600000000018,2.00864,2.7776400000000017,6.61964,8.040640000000002,9.24464,1.488979999999998,2.25798,7.52098,8.724979999999999,0.7690000000000019,2.9450000000000003,4.611000000000001,6.032000000000002,7.236000000000001,2.1759999999999984,3.841999999999999,5.263,6.466999999999999,3.087000000000001,4.291,1.4210000000000012,2.625,1.2039999999999988,1,148.598923,8.616344
93,94,4.143160000000002,5.2520500000000006,6.502000000000002,7.335000000000001,8.101000000000003,10.345000000000002,12.133,13.445000000000002,1.1088899999999988,2.3588400000000007,3.191839999999999,6.201840000000001,7.989839999999999,9.30184,1.249950000000002,2.0829500000000003,6.88095,8.192950000000002,0.8329999999999984,1.5990000000000002,3.843,5.630999999999999,6.943,0.7660000000000018,3.0100000000000016,4.798,6.110000000000001,4.031999999999998,5.343999999999999,1.7879999999999985,3.1,1.3120000000000012,0,149.655411,5.637527
94,95,3.3382700000000014,4.960040000000003,7.158000000000001,8.405000000000001,7.934000000000001,9.966,11.802,12.351,1.6217700000000017,3.81973,5.06673,6.62773,8.46373,9.01273,2.1979599999999984,3.4449599999999982,6.841959999999999,7.390959999999998,1.247,0.7759999999999998,2.808,4.644,5.193,-0.4710000000000001,1.561,3.397,3.946,3.868,4.417,1.8360000000000003,2.385,0.5489999999999995,0,151.690475,9.877616
95,96,1.723999389648441,2.7840007629394528,3.3599999999999994,3.748999999999999,4.878,7.0,8.212,9.225,1.060001373291012,1.6360006103515587,2.025000610351558,5.276000610351559,6.488000610351559,7.501000610351559,0.5759992370605467,0.964999237060546,5.427999237060547,6.440999237060547,0.3889999999999993,1.518000000000001,3.640000000000001,4.852,5.865,1.1290000000000011,3.251000000000001,4.463000000000001,5.476000000000001,3.334,4.347,1.2119999999999995,2.225,1.013,0,152.490326,7.636739
96,97,1.82057,2.1311599999999977,3.724999999999998,3.8909999999999982,6.1080000000000005,8.213000000000001,10.268,11.456,0.3105899999999977,1.9044299999999976,2.070429999999998,6.392430000000001,8.447429999999999,9.63543,1.59384,1.7598400000000003,8.136840000000001,9.324840000000002,0.1660000000000003,2.3830000000000027,4.488000000000003,6.543000000000001,7.731000000000002,2.2170000000000023,4.322000000000003,6.377000000000001,7.565000000000001,4.159999999999998,5.347999999999999,2.054999999999998,3.2429999999999986,1.1880000000000006,0,155.41304,9.089814
97,98,1.0559997100830074,2.117000534057617,3.2169999999999987,3.273,4.849999999999998,6.834,8.542,9.793,1.0610008239746094,2.161000289916992,2.2170002899169923,5.778000289916992,7.486000289916992,8.737000289916992,1.099999465942382,1.155999465942383,6.424999465942383,7.6759994659423825,0.0560000000000009,1.6329999999999991,3.617000000000001,5.325000000000001,6.5760000000000005,1.5769999999999982,3.561,5.269,6.52,3.692000000000002,4.943000000000001,1.7080000000000002,2.959,1.2509999999999994,1,155.723618,5.282714
98,99,1.4607600000000005,1.4614200000000004,2.445999999999998,4.855999999999998,6.532,8.869,11.33,13.042,0.0006599999999998,0.9852399999999976,3.3952399999999976,7.408239999999999,9.86924,11.58124,0.9845799999999976,3.3945799999999977,9.86858,11.58058,2.41,4.086000000000002,6.423000000000002,8.884000000000002,10.596000000000002,1.676000000000002,4.013000000000002,6.474000000000002,8.186000000000002,4.798,6.51,2.4610000000000003,4.173,1.7119999999999995,0,157.1427,3.184261
99,100,0.3588100000000018,1.575210000000002,2.657,3.4510000000000005,5.240000000000002,6.913,7.899000000000001,8.618,1.2164,2.298189999999998,3.0921899999999987,6.554189999999998,7.540189999999999,8.259189999999998,1.081789999999998,1.8757899999999983,6.323789999999999,7.042789999999998,0.7940000000000005,2.583000000000002,4.256,5.242000000000001,5.961,1.7890000000000017,3.462,4.448,5.167,2.658999999999999,3.3779999999999983,0.9860000000000008,1.705,0.7189999999999994,0,158.257736,2.056847
