,counter,RA,DEC,U_mag,G_mag,R_mag,I_mag,Z_mag,J_mag,K_mag,W1mag,W2mag,gj,rj,jk,rk,Fpk,Hpk,redshift,specObjID,class,JNAME,W3mag,W4mag,cntr,cc_flags,var_flg,ph_qual,angDist,objID,mode,q_mode,class_x,SDSS12,m_SDSS12,flags,ObsDate,Q,SpObjID,spType,spCl,subClass,data,designation,spectrum,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gw1,gw2,ri,rz,rw1,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,kw1,kw2,w1w2,class_cleaned
99,103.0,22:06:27.64,+00:33:32.0,23.12,22.9048,21.2536,20.262,19.649,19.728151,18.629257,18.134697,18.218039,3.176649000000001,1.5254489999999983,1.0988940000000014,2.6243429999999996,-999.0,-999.0,999.0,NIRES080218,??,J220627.60+003332.2,12.094,8.573,3.3121000012410337e+18,0000,00nn,AAUU,0.594808,1.2376603573456084e+18,2.0,,3.0,J220627.60+003331.8,*,105624251793680.0,2002.8533,3.0,0.0,,,,SpIES,,,0.2151999999999994,1.8664000000000023,2.8580000000000005,3.471,3.3918490000000006,4.490743000000002,4.985303000000002,4.901961,1.6512000000000029,2.642800000000001,3.2558000000000007,4.2755430000000025,4.770103000000002,4.686761000000001,0.9915999999999983,1.6045999999999978,3.1189029999999995,3.0355609999999977,0.6129999999999995,0.533849,1.6327430000000014,2.1273030000000013,2.0439609999999995,-0.07915099999999953,1.0197430000000018,1.5143030000000017,1.430961,1.5934540000000013,1.5101119999999995,0.4945599999999999,0.4112179999999981,-0.0833420000000018,?
100,104.0,22:08:45.96,+00:37:43.5,25.266,22.9371,20.9344,20.029,19.325,19.254114,18.251202,18.462442,18.483479,3.6829859999999996,1.6802859999999988,1.002912000000002,2.683198000000001,-999.0,-999.0,999.0,TSPEC082918,??,J220845.97+003743.1,12.622,9.138,3.3271000012410373e+18,0000,1nnn,ABCC,0.392773,1.237660357345805e+18,2.0,,3.0,J220845.96+003743.2,,105624251797776.0,2002.8533,3.0,0.0,,,,SpIES,,,2.3288999999999973,4.331599999999998,5.236999999999998,5.940999999999999,6.011885999999997,7.014797999999999,6.803557999999999,6.782520999999999,2.002700000000001,2.908100000000001,3.6121000000000016,4.685898000000002,4.474658000000002,4.453621000000002,0.9054000000000002,1.6094000000000008,2.4719580000000008,2.450921000000001,0.7040000000000006,0.7748859999999986,1.7777980000000007,1.5665580000000006,1.5455210000000008,0.070885999999998,1.073798,0.8625579999999999,0.8415210000000002,0.7916720000000019,0.7706350000000022,-0.2112400000000001,-0.23227699999999984,-0.02103699999999975,?
101,105.0,22:10:00.83,+00:11:47.2,26.14,23.4526,21.524,20.631,19.7,19.823439,18.72413,18.952425,19.051607,3.629161,1.7005610000000004,1.0993090000000016,2.799870000000002,-999.0,-999.0,999.0,NIRES080218,??,J221000.81+001146.9,12.059,8.873,3.3271000012410245e+18,0000,0nnn,ABUU,0.343308,1.2376565772373207e+18,2.0,,3.0,J221000.81+001146.9,,281543964623104.0,2001.7204,3.0,0.0,,,,SpIES,,,2.6874000000000002,4.616,5.509,6.440000000000001,6.316561,7.415870000000002,7.187574999999999,7.088393,1.9285999999999994,2.8216,3.752600000000001,4.7284700000000015,4.500174999999999,4.400993,0.8930000000000007,1.8240000000000016,2.5715749999999993,2.4723930000000003,0.9310000000000009,0.8075609999999998,1.9068700000000014,1.6785749999999986,1.5793929999999996,-0.12343900000000119,0.9758700000000005,0.7475749999999977,0.6483929999999987,0.8710139999999988,0.7718319999999999,-0.2282950000000028,-0.3274770000000018,-0.099181999999999,?
102,106.0,22:10:36.79,-00:57:17.2,25.957,22.1284,20.4083,19.387,18.723,18.615494,17.727022,17.180386,16.917213,3.5129059999999974,1.7928059999999988,0.8884720000000002,2.681277999999999,-999.0,0.31,999.0,TSPEC082818,??,J221036.78-005717.0,10.78,8.061,3.327001601241033e+18,0000,001n,AAAB,0.221189,1.2376498067665065e+18,2.0,,3.0,J221036.78-005717.2,*,35253360132368.0,1999.768,2.0,0.0,,,,SpIES,,,3.8286000000000016,5.5487,6.57,7.234000000000002,7.341505999999999,8.229978,8.776614000000002,9.039787,1.7200999999999986,2.7413999999999987,3.4054,4.401377999999998,4.948014000000001,5.211186999999999,1.0213,1.6853000000000016,3.227914000000002,3.4910870000000003,0.6640000000000015,0.7715059999999987,1.6599779999999988,2.206614000000002,2.469787,0.10750599999999721,0.9959779999999974,1.5426140000000004,1.8057869999999987,1.4351080000000032,1.6982810000000015,0.546636000000003,0.8098090000000013,0.2631729999999983,?
103,107.0,22:11:30.28,-00:49:53.2,22.835,22.2006,21.1637,19.86,19.307,19.185528,18.322132,18.5239,18.499638,3.015072,1.9781719999999972,0.8633960000000016,2.8415679999999988,-999.0,-999.0,-999.0,0,none,J221130.25-004953.7,12.129,8.937,3.327001601241033e+18,0000,01nn,ABUC,0.7137,1.2376666478730286e+18,2.0,,3.0,J221130.25-004953.5,*,68987912448.0,2004.8437,3.0,0.0,,,,SpIES,,,0.6343999999999994,1.6713000000000022,2.9750000000000014,3.5280000000000022,3.6494719999999994,4.512868000000001,4.3111,4.335362,1.0369000000000028,2.340600000000002,2.893600000000003,3.8784680000000016,3.6767000000000003,3.7009620000000005,1.3036999999999992,1.8567,2.6397999999999975,2.6640619999999977,0.5530000000000008,0.674471999999998,1.5378679999999996,1.3360999999999983,1.3603619999999985,0.12147199999999714,0.9848679999999987,0.7830999999999975,0.8073619999999977,0.6616280000000003,0.6858900000000006,-0.20176800000000128,-0.17750600000000105,0.024262000000000228,none
104,108.0,22:12:25.31,-00:19:07.9,24.077,23.2905,21.5276,20.73,20.054,19.958334,18.779768,18.910446,18.82611,3.332166000000001,1.569265999999999,1.178566,2.747831999999999,-999.0,-999.0,999.0,NIRES080218,??,J221225.32-001907.8,12.444,8.944,3.327100001241012e+18,0000,1nnn,ABCU,0.256926,1.2376600255657418e+18,2.0,,3.0,J221225.31-001907.9,,68988043520.0,2002.7769,3.0,0.0,,,,SpIES,,,0.7865000000000002,2.549400000000002,3.3470000000000013,4.023000000000003,4.118666000000001,5.297232000000001,5.166554000000001,5.250890000000002,1.762900000000002,2.560500000000001,3.236500000000003,4.510732000000001,4.380054000000001,4.464390000000002,0.7975999999999992,1.4736000000000011,2.6171539999999993,2.7014899999999997,0.6760000000000019,0.7716659999999997,1.9502319999999997,1.8195540000000001,1.9038900000000005,0.09566599999999781,1.2742319999999978,1.1435539999999982,1.2278899999999986,1.0478880000000004,1.1322240000000008,-0.13067799999999963,-0.04634199999999922,0.08433600000000041,?
105,109.0,22:12:54.72,-00:49:52.2,23.613,22.3034,22.9673,20.216,19.649,19.577742,18.63762,18.80808,18.855581,2.7256579999999992,3.389558000000001,0.9401220000000023,4.329680000000003,-999.0,-999.0,-999.0,NIRES080318,weak-det,J221254.72-004952.7,12.305,8.556,3.327001601241032e+18,0000,0nnn,ABUU,0.528645,1.2376666478732252e+18,2.0,,3.0,J221254.72-004952.3,*,68987912448.0,2004.8437,3.0,0.0,,,,SpIES,,,1.3095999999999997,0.6456999999999979,3.3969999999999985,3.9639999999999986,4.035257999999999,4.975380000000001,4.804919999999999,4.757418999999999,-0.6639000000000017,2.087399999999999,2.654399999999999,3.6657800000000016,3.4953199999999995,3.447818999999999,2.7513000000000005,3.3183000000000007,4.159220000000001,4.111719000000001,0.5670000000000002,0.6382580000000004,1.5783800000000028,1.4079200000000007,1.3604190000000003,0.07125800000000027,1.0113800000000026,0.8409200000000006,0.7934190000000001,0.7696620000000003,0.7221609999999998,-0.17046000000000205,-0.2179610000000025,-0.04750100000000046,weak-det
106,110.0,22:12:55.27,+00:01:08.2,22.372,23.321,22.5719,21.326,21.055,20.233511,18.842813,17.56702,16.81474,3.0874890000000015,2.3383889999999994,1.3906980000000004,3.729087,1.1,0.53,1.522,NIRES091818,QSO,J221255.26+000108.1,9.782,7.93,3.327100001241017e+18,0000,110n,AAAB,0.070611,1.2376530124247542e+18,2.0,,3.0,J221255.27+000108.1,,281709320864000.0,2000.7537,3.0,0.0,,,,SpIES,,,-0.9490000000000016,-0.19989999999999952,1.0459999999999994,1.3170000000000002,2.138489,3.5291870000000003,4.8049800000000005,5.557259999999999,0.7491000000000021,1.995000000000001,2.266000000000002,4.478187000000002,5.753980000000002,6.506260000000001,1.245899999999999,1.5168999999999997,5.00488,5.757159999999999,0.2710000000000008,1.0924890000000005,2.483187000000001,3.758980000000001,4.51126,0.8214889999999997,2.212187,3.4879800000000003,4.240259999999999,2.6664910000000006,3.4187709999999996,1.2757930000000002,2.028072999999999,0.752279999999999,QSO
107,111.0,22:14:33.20,-00:33:55.9,24.636,23.0674,21.4581,20.807,20.303,19.703657,18.550323,18.480854,18.491678,3.3637429999999995,1.754443000000002,1.153334000000001,2.907777000000003,-999.0,-999.0,-999.0,Gemini,??,J221433.20-003355.9,11.502,9.064,3.342100001241006e+18,0000,11nn,ABBU,0.032687,1.2376660766407404e+18,2.0,,3.0,J221433.20-003355.9,*,68987912448.0,2004.6525,3.0,0.0,,,,SpIES,,,1.5686,3.1778999999999975,3.8290000000000006,4.332999999999998,4.9323429999999995,6.0856770000000004,6.1551459999999985,6.144321999999999,1.6092999999999975,2.2604000000000006,2.7643999999999984,4.5170770000000005,4.5865459999999985,4.575721999999999,0.6511000000000031,1.155100000000001,2.977246000000001,2.9664220000000014,0.5039999999999978,1.1033429999999989,2.256677,2.326145999999998,2.3153219999999983,0.5993430000000011,1.752677000000002,1.822146,1.8113220000000005,1.222802999999999,1.2119789999999995,0.069468999999998,0.058644999999998504,-0.0108239999999995,?
108,112.0,22:14:38.06,+00:49:09.2,25.573,22.4646,21.082,20.293,19.686,19.31235,17.994434,18.144482,18.041004,3.152250000000002,1.7696500000000022,1.3179160000000003,3.0875660000000025,-999.0,-999.0,999.0,TSPEC082818,??,J221438.06+004908.9,11.28,8.348,3.342101501241006e+18,0000,11nn,AABU,0.248036,1.237663544221304e+18,1.0,+,3.0,J221438.06+004908.9,*,68987912448.0,2003.8115,3.0,0.0,,,,SpIES,,,3.1083999999999996,4.491,5.280000000000001,5.8870000000000005,6.260650000000002,7.578566000000002,7.428518,7.5319959999999995,1.3826,2.1716000000000015,2.778600000000001,4.4701660000000025,4.320118000000001,4.423596,0.7890000000000015,1.3960000000000008,2.9375180000000007,3.040996,0.6069999999999993,0.9806500000000007,2.298566000000001,2.1485179999999993,2.2519959999999983,0.37365000000000137,1.6915660000000017,1.541518,1.644995999999999,1.1678679999999986,1.2713459999999976,-0.15004800000000174,-0.046570000000002665,0.10347799999999907,?
109,113.0,22:15:46.88,-01:01:21.2,25.266,23.2509,21.4481,20.98,20.317,19.943037,18.72312,18.765358,18.647976,3.307863000000001,1.5050629999999998,1.2199169999999988,2.7249799999999986,-999.0,-999.0,-999.0,0,none,J221546.88-010121.2,12.023,8.869,3.342001601241033e+18,0000,0nnn,ABUU,0.021361,1.2376664927070461e+18,2.0,,3.0,J221546.90-010121.2,*,281543964622848.0,2004.7919,3.0,0.0,,,,SpIES,,,2.015099999999997,3.817899999999998,4.285999999999998,4.948999999999998,5.322962999999998,6.542879999999997,6.500641999999999,6.618023999999998,1.8028000000000013,2.270900000000001,2.9339000000000013,4.52778,4.485542000000002,4.602924000000002,0.46809999999999974,1.1311,2.682742000000001,2.8001240000000003,0.6630000000000003,1.036963,2.256879999999999,2.2146420000000013,2.3320240000000005,0.3739629999999998,1.5938799999999986,1.551642000000001,1.6690240000000003,1.1776790000000013,1.2950610000000005,-0.042237999999997555,0.07514400000000165,0.11738199999999921,none
110,114.0,22:16:19.55,-00:49:09.0,24.489,23.3471,21.4086,20.85,20.347,19.533133,18.320763,18.241446,18.321165,3.8139670000000017,1.8754670000000004,1.21237,3.0878370000000004,-999.0,-999.0,-999.0,0,none,J221619.57-004909.0,11.106,8.261,3.3420016012410337e+18,0000,11nn,ABBU,0.33944,1.2376603557360443e+18,2.0,,3.0,J221619.57-004908.9,,281543964622848.0,2002.8533,3.0,0.0,,,,SpIES,,,1.1418999999999997,3.080400000000001,3.6389999999999993,4.1419999999999995,4.955867000000001,6.168237000000001,6.247554000000001,6.167835,1.9385000000000012,2.4970999999999997,3.0000999999999998,5.026337000000002,5.105654000000001,5.0259350000000005,0.5585999999999984,1.0615999999999985,3.167154,3.0874349999999993,0.5030000000000001,1.316867000000002,2.529237000000002,2.6085540000000016,2.528835000000001,0.8138670000000019,2.026237000000002,2.1055540000000015,2.0258350000000007,1.2916869999999996,1.2119679999999988,0.07931699999999964,-0.0004020000000011237,-0.07971900000000076,none
111,115.0,22:17:07.76,+00:09:24.5,24.097,22.9335,21.0136,20.174,19.448,19.458551,18.305244,18.29643,18.372522,3.4749489999999987,1.5550490000000003,1.1533070000000016,2.708356000000002,-999.0,-999.0,-999.0,0,none,J221707.76+000924.7,11.927,8.316,3.342100001241018e+18,0000,01nn,ABBU,0.2832,1.2376635265070538e+18,2.0,,3.0,J221707.76+000924.7,*,68988047616.0,2003.8088,3.0,0.0,,,,SpIES,,,1.1635000000000026,3.083400000000001,3.923000000000002,4.649000000000001,4.638449000000001,5.791756000000003,5.8005700000000004,5.724478000000001,1.9198999999999984,2.759499999999999,3.4854999999999983,4.628256,4.637069999999998,4.560977999999999,0.8396000000000008,1.5655999999999999,2.7171699999999994,2.6410780000000003,0.7259999999999991,0.7154489999999996,1.8687560000000012,1.8775699999999986,1.8014779999999995,-0.010550999999999533,1.142756000000002,1.1515699999999995,1.0754780000000004,1.162120999999999,1.086029,0.008813999999997435,-0.06727800000000173,-0.07609199999999916,none
112,116.0,22:18:05.21,-00:32:07.0,23.367,22.8613,21.1197,20.443,19.712,19.534903,18.430433,18.840542,18.86857,3.326397,1.5847970000000018,1.1044699999999992,2.689267000000001,-999.0,-999.0,-999.0,Gemini18B,??,J221805.20-003206.8,12.362,9.072,3.3421000012410015e+18,0000,11nn,ABCU,0.174396,1.237660235484431e+18,2.0,,3.0,J221805.20-003206.8,*,105658611401048.0,2002.8313,3.0,0.0,,,,SpIES,,,0.5057000000000009,2.247299999999999,2.9239999999999995,3.655000000000001,3.832097000000001,4.936567,4.526458000000002,4.498430000000003,1.7415999999999983,2.4182999999999986,3.1493,4.430866999999999,4.020758000000001,3.9927300000000017,0.6767000000000003,1.407700000000002,2.2791580000000025,2.2511300000000034,0.7310000000000016,0.9080970000000015,2.0125670000000007,1.6024580000000022,1.574430000000003,0.17709699999999984,1.281566999999999,0.8714580000000005,0.8434300000000015,0.6943610000000007,0.6663330000000016,-0.4101089999999985,-0.43813699999999756,-0.028027999999999054,?
113,117.0,22:18:33.98,-00:31:41.9,22.442,22.6182,21.5453,19.901,19.397,19.909595,18.715322,17.99036,17.7839,2.708605000000002,1.6357050000000015,1.194272999999999,2.8299780000000005,-999.0,2.235,-999.0,NIRES092218,QSO?,J221834.01-003141.8,10.833,8.088,3.3421000012410015e+18,0000,110n,AAAB,0.467325,1.2376635039557888e+18,2.0,,3.0,J221834.02-003141.8,*,105624251662608.0,2003.8061,3.0,0.0,,,,SpIES,,,-0.17620000000000147,0.8966999999999992,2.5410000000000004,3.0450000000000017,2.5324050000000007,3.7266779999999997,4.451640000000001,4.658100000000001,1.0729000000000006,2.717200000000002,3.221200000000003,3.902878000000001,4.627840000000003,4.8343000000000025,1.6443000000000012,2.1483000000000025,3.554940000000002,3.761400000000002,0.5040000000000013,-0.008594999999999686,1.1856779999999993,1.9106400000000008,2.1171000000000006,-0.512595000000001,0.681677999999998,1.4066399999999994,1.6130999999999993,1.9192350000000005,2.1256950000000003,0.7249620000000014,0.9314220000000013,0.20645999999999987,QSO
114,118.0,22:19:28.51,+00:57:19.3,22.675,22.6611,21.0888,20.527,19.934,19.292482,18.172895,18.434444,18.312239,3.3686180000000014,1.7963179999999994,1.1195869999999992,2.9159049999999986,-999.0,0.41,999.0,TSPEC082918,??,J221928.51+005719.4,11.065,8.334,3.3421015012410004e+18,0000,001n,AABU,0.189406,1.2376530134992166e+18,2.0,,3.0,J221928.52+005719.2,*,68987912192.0,2000.7537,3.0,0.0,,,,SpIES,,,0.01389999999999958,1.5862000000000016,2.1479999999999997,2.7409999999999997,3.382518000000001,4.502105,4.2405560000000015,4.362760999999999,1.572300000000002,2.1341,2.7271,4.488205000000001,4.226656000000002,4.348860999999999,0.5617999999999981,1.154799999999998,2.654356,2.7765609999999974,0.593,1.2345180000000013,2.3541050000000006,2.092556000000002,2.2147609999999993,0.6415180000000014,1.7611050000000006,1.4995560000000019,1.6217609999999993,0.8580380000000005,0.980242999999998,-0.2615489999999987,-0.13934400000000124,0.12220499999999745,?
115,119.0,22:19:31.16,+00:26:29.8,25.407,22.5225,20.9277,20.23,19.525,19.205976,18.257269,18.544968,18.419746,3.316524000000001,1.7217240000000018,0.9487069999999989,2.6704310000000007,-999.0,-999.0,999.0,TSPEC083018,??,J221931.14+002630.0,11.368,8.552,3.342100001241028e+18,0000,01nn,ABBU,0.326807,1.2376603573469847e+18,2.0,,3.0,J221931.14+002630.0,*,68987912448.0,2002.8533,3.0,0.0,,,,SpIES,,,2.884499999999999,4.4792999999999985,5.177,5.8820000000000014,6.201024,7.149730999999999,6.862031999999999,6.987254,1.5947999999999993,2.2925000000000004,2.9975000000000023,4.265231,3.977532,4.102754000000001,0.6977000000000011,1.402700000000003,2.3827320000000007,2.5079540000000016,0.7050000000000018,1.0240240000000007,1.9727309999999996,1.6850319999999996,1.8102540000000005,0.31902399999999886,1.2677309999999977,0.9800319999999978,1.1052539999999986,0.6610079999999989,0.7862299999999998,-0.2876989999999999,-0.1624769999999991,0.12522200000000083,?
116,120.0,22:20:13.89,+00:11:48.0,24.533,23.0467,21.4978,20.594,20.14,19.955538,18.891333,19.3694,19.223328,3.0911620000000006,1.542262000000001,1.0642050000000012,2.606467000000002,-999.0,-999.0,1.93?,NIRES092218,QSO?,J222013.88+001148.5,11.959,8.857,3.3571000012410235e+18,0000,nnnn,BBUU,0.519019,1.2376634792595302e+18,1.0,+,3.0,J222013.88+001147.9,*,68988047616.0,2003.7979,3.0,0.0,,,,SpIES,,,1.4863,3.0351999999999997,3.939,4.393000000000001,4.577462000000001,5.641667000000002,5.163600000000002,5.309672000000003,1.5488999999999997,2.4527,2.9067000000000007,4.155367000000002,3.6773000000000025,3.8233720000000027,0.9038000000000004,1.357800000000001,2.1284000000000027,2.274472000000003,0.4540000000000006,0.6384620000000005,1.7026670000000017,1.2246000000000024,1.3706720000000026,0.1844619999999999,1.248667000000001,0.7706000000000017,0.9166720000000019,0.5861380000000018,0.732210000000002,-0.47806699999999935,-0.33199499999999915,0.1460720000000002,QSO
117,121.0,22:20:39.14,+00:03:03.2,22.365,23.4369,22.0153,19.331,18.484,20.005934,18.762663,17.784386,17.775654,3.4309660000000015,2.009366,1.243271,3.252637,-999.0,-999.0,-999.0,0,none,J222039.12+000304.0,11.319,8.793,3.3571000012410214e+18,0000,00nn,AABC,0.900347,1.237659905847133e+18,2.0,,3.0,J222039.15+000303.6,*,105589891924312.0,2002.7605,3.0,0.0,,,,SpIES,,,-1.071900000000003,0.34969999999999857,3.033999999999999,3.8809999999999967,2.3590659999999986,3.6023369999999986,4.580613999999997,4.589345999999999,1.4216000000000015,4.105900000000002,4.9529,4.6742370000000015,5.652514,5.661246000000002,2.6843000000000004,3.531299999999998,4.2309139999999985,4.2396460000000005,0.8469999999999978,-0.6749340000000004,0.5683369999999996,1.5466139999999982,1.5553460000000001,-1.5219339999999981,-0.2786629999999981,0.6996140000000004,0.7083460000000024,2.2215479999999985,2.2302800000000005,0.9782769999999985,0.9870090000000005,0.00873200000000196,none
118,122.0,22:22:15.16,+00:38:47.0,24.995,23.0037,21.3099,20.456,19.813,19.6581,18.424793,18.299309,18.373543,3.3455999999999975,1.651799999999998,1.233307,2.885106999999998,-999.0,-999.0,-999.0,0,none,J222215.14+003847.0,11.206,8.959,3.357100001241036e+18,0000,00nn,ABBC,0.268633,1.237660237095503e+18,2.0,,3.0,J222215.15+003847.0,*,217164284160.0,2002.8314,3.0,0.0,,,,SpIES,,,1.9913000000000025,3.685100000000002,4.5390000000000015,5.182000000000002,5.3369,6.570207,6.695691,6.6214569999999995,1.6937999999999995,2.547699999999999,3.1906999999999996,4.578906999999997,4.7043909999999975,4.630156999999997,0.8538999999999994,1.4969000000000001,3.010590999999998,2.9363569999999974,0.6430000000000007,0.7978999999999985,2.0312069999999984,2.1566909999999986,2.082456999999998,0.15489999999999782,1.3882069999999977,1.513690999999998,1.4394569999999973,1.358791,1.2845569999999995,0.12548400000000015,0.051249999999999574,-0.07423400000000058,none
119,124.0,22:22:43.35,-00:29:56.1,25.675,22.657,21.3166,20.607,19.981,19.198795,18.372616,18.937078,18.852842,3.4582049999999995,2.1178050000000006,0.8261789999999998,2.9439840000000004,-999.0,-999.0,-999.0,0,none,J222243.34-002956.0,11.572,8.739,3.357100001241003e+18,0000,0nnn,ABBC,0.095419,1.237666407358006e+18,2.0,,3.0,J222243.35-002956.1,*,68987912448.0,2004.7754,3.0,0.0,,,,SpIES,,,3.0180000000000007,4.3584,5.068000000000001,5.693999999999999,6.476205,7.302384,6.737922000000001,6.822158000000002,1.340399999999999,2.0500000000000007,2.6759999999999984,4.284383999999999,3.7199220000000004,3.804158000000001,0.7096000000000018,1.3355999999999995,2.3795220000000015,2.463758000000002,0.6259999999999977,1.4082049999999988,2.2343839999999986,1.6699219999999997,1.7541580000000003,0.7822050000000011,1.608384000000001,1.043922000000002,1.1281580000000027,0.26171700000000087,0.3459530000000015,-0.5644619999999989,-0.48022599999999827,0.08423600000000064,none
120,125.0,22:23:52.60,-00:47:48.8,25.811,23.1344,21.564,21.027,20.318,19.634243,18.841915,19.191797,19.229916,3.500156999999998,1.9297569999999986,0.7923280000000013,2.722085,-999.0,-999.0,-999.0,NIRES091818,none,J222352.61-004748.7,12.088,9.144,3.35700160124103e+18,0000,1nnn,ACBU,0.163471,1.2376666478744046e+18,2.0,,3.0,J222352.60-004748.8,,2416254780232.0,2004.8437,3.0,0.0,,,,SpIES,,,2.6766000000000005,4.247,4.783999999999999,5.4929999999999986,6.1767569999999985,6.969085,6.619202999999999,6.581084000000001,1.5703999999999994,2.1073999999999984,2.816399999999998,4.292484999999999,3.9426029999999983,3.904484,0.536999999999999,1.2459999999999987,2.372202999999999,2.3340840000000007,0.7089999999999996,1.3927569999999996,2.185085000000001,1.835203,1.7970840000000017,0.683757,1.4760850000000012,1.1262030000000003,1.088084000000002,0.44244600000000034,0.4043270000000021,-0.3498820000000009,-0.38800099999999915,-0.03811899999999824,none
121,126.0,22:24:09.44,-00:15:23.9,25.07,23.5393,22.9742,21.39,20.32,19.717018,17.971811,17.905102,17.479963,3.8222820000000013,3.2571820000000002,1.7452070000000006,5.002389000000001,-999.0,-999.0,2.22,Gemini,QSO,J222409.41-001523.6,10.716,8.732,3.357100001241012e+18,0000,110n,AAAC,0.480844,1.237656576701957e+18,2.0,,3.0,J222409.40-001523.8,,281543964623104.0,2001.7204,3.0,0.0,,,,SpIES,,,1.5306999999999995,2.0958000000000006,3.6799999999999997,4.75,5.352982000000001,7.098189000000001,7.164898000000001,7.590036999999999,0.565100000000001,2.1493,3.2193000000000005,5.567489000000002,5.634198000000001,6.059336999999999,1.5841999999999992,2.6541999999999994,5.069098,5.494236999999998,1.0700000000000003,1.672982000000001,3.4181890000000017,3.484898000000001,3.910036999999999,0.6029820000000008,2.3481890000000014,2.414898000000001,2.840036999999999,1.811916,2.237054999999998,0.06670899999999946,0.4918479999999974,0.42513899999999794,QSO
122,127.0,22:24:20.46,+00:50:38.2,23.836,23.1191,21.7748,20.66,19.834,19.261927,17.068174,18.27231,17.830782,3.8571729999999995,2.512872999999999,2.193753000000001,4.706626,-999.0,-999.0,-999.0,0,none,J222420.45+005038.0,11.101,8.755,3.3571015012410015e+18,0000,11nn,AABU,0.223041,1.237660027177665e+18,2.0,,3.0,J222420.45+005038.0,*,158398662443264.0,2002.7769,3.0,0.0,,,,SpIES,,,0.716899999999999,2.0611999999999995,3.1759999999999984,4.001999999999999,4.5740729999999985,6.7678259999999995,5.563689999999998,6.005217999999999,1.3443000000000005,2.4590999999999994,3.2851,6.0509260000000005,4.846789999999999,5.288318,1.114799999999999,1.9407999999999994,3.502489999999998,3.944018,0.8260000000000005,1.3980730000000001,3.591826000000001,2.387689999999999,2.829218000000001,0.5720729999999996,2.7658260000000006,1.5616899999999987,2.0032180000000004,0.9896169999999991,1.4311450000000008,-1.2041360000000019,-0.7626080000000002,0.4415280000000017,none
123,128.0,22:24:20.46,+00:50:38.2,23.836,23.1191,21.7331,20.66,19.834,19.261927,17.068174,18.27231,17.830782,3.8571729999999995,2.4711730000000003,2.193753000000001,4.664926000000001,-999.0,-999.0,-999.0,0,none,J222420.45+005038.0,11.101,8.755,3.3571015012410015e+18,0000,11nn,AABU,0.223041,1.237660027177665e+18,2.0,,3.0,J222420.45+005038.0,*,158398662443264.0,2002.7769,3.0,0.0,,,,SpIES,,,0.716899999999999,2.102899999999998,3.1759999999999984,4.001999999999999,4.5740729999999985,6.7678259999999995,5.563689999999998,6.005217999999999,1.3859999999999992,2.4590999999999994,3.2851,6.0509260000000005,4.846789999999999,5.288318,1.0731000000000002,1.8991000000000007,3.4607899999999994,3.902318000000001,0.8260000000000005,1.3980730000000001,3.591826000000001,2.387689999999999,2.829218000000001,0.5720729999999996,2.7658260000000006,1.5616899999999987,2.0032180000000004,0.9896169999999991,1.4311450000000008,-1.2041360000000019,-0.7626080000000002,0.4415280000000017,none
124,130.0,22:25:12.61,+00:37:34.7,23.644,22.9488,21.8369,20.86,20.754,20.033295,17.102247,19.06589,19.020247,2.9155049999999996,1.803605000000001,2.9310480000000005,4.7346530000000016,-999.0,-999.0,-999.0,0,none,J222512.60+003734.5,11.959,9.13,3.357100001241031e+18,0000,0nnn,ABUU,0.188678,1.23766035734764e+18,2.0,,3.0,J222512.61+003734.5,*,316730484195600.0,2002.8533,3.0,0.0,,,,SpIES,,,0.6951999999999998,1.8070999999999984,2.783999999999999,2.889999999999997,3.6107049999999994,6.541753,4.578109999999999,4.623752999999997,1.1118999999999986,2.088799999999999,2.194799999999997,5.846553,3.882909999999999,3.9285529999999973,0.9769000000000005,1.0828999999999986,2.7710100000000004,2.8166529999999987,0.1059999999999981,0.8267050000000005,3.757753000000001,1.7941099999999999,1.8397529999999982,0.7207050000000024,3.651753000000003,1.6881100000000018,1.733753,0.9674049999999994,1.0130479999999977,-1.9636430000000011,-1.9180000000000028,0.045642999999998324,none
125,131.0,22:25:21.99,-00:19:46.3,24.277,23.1917,21.464,20.877,20.125,19.880795,18.812025,19.084314,19.134626,3.3109050000000018,1.5832049999999995,1.0687700000000007,2.651975,-999.0,-999.0,-999.0,0,none,J222522.00-001946.5,11.563,8.97,3.3571000012410143e+18,0000,nnnn,BBBU,0.331592,1.2376530118892595e+18,2.0,,3.0,J222521.98-001946.6,*,105624251662608.0,2000.7538,3.0,0.0,,,,SpIES,,,1.0853000000000002,2.8130000000000024,3.400000000000002,4.152000000000001,4.396205000000002,5.464975000000003,5.192686000000002,5.142374,1.7277000000000022,2.314700000000002,3.066700000000001,4.379675000000002,4.107386000000002,4.057074,0.5869999999999997,1.3389999999999986,2.3796859999999995,2.329373999999998,0.7519999999999989,0.9962049999999998,2.0649750000000004,1.7926859999999998,1.742373999999998,0.2442050000000009,1.3129750000000016,1.0406860000000009,0.9903739999999992,0.796481,0.7461689999999983,-0.27228900000000067,-0.32260100000000236,-0.05031200000000169,none
